Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_AO,Avrg_THERMAL,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L6_F128_K1x1_3_K4x4_3_W80,6,9638282,5533595786,ConvNet,80,1838.1186440677968,217.0,0.0,6.567796610169491,93.49152542372882,20.440677966101696,25.0,50.0,40.94444444444444,32.01063829787234,5972.8983050847455,3711.2203389830506,152.01694915254237,27.06451612903226,30.727272727272727,33.59375,352401.0,218962.0,8969.0,764.0,78.0726027488708,286.5994764397906,11.739528795811518
convnet_L6_F128_K1x1_3_K4x4_3_W90,6,11891082,6964251786,ConvNet,90,1848.42372881356,217.0,0.0,5.754237288135593,95.8135593220339,21.0,25.0,50.0,41.53125,32.140625,6028.576271186441,3876.745762711864,139.9322033898305,27.48275862068965,30.774193548387096,33.96551724137931,355686.0,228728.0,8256.0,619.0,95.7804727554321,369.5121163166397,13.337641357027463
convnet_L6_F128_K1x1_3_K4x4_3_W100,6,14399882,8559234186,ConvNet,100,1865.0,217.0,0.0,5.120689655172414,92.6896551724138,21.379310344827587,25.0,50.0,41.52857142857143,32.58510638297872,6217.706896551724,4026.137931034483,139.98275862068965,27.59375,30.857142857142858,34.24242424242424,360627.0,233516.0,8119.0,512.0,116.0885858535766,456.0859375,15.857421875
convnet_L6_F128_K1x1_3_K5x5_3_W30,6,2414730,1141758474,ConvNet,30,1549.5762711864406,217.0,0.0,10.720338983050848,84.98305084745763,13.084745762711863,25.0,50.0,41.5,32.291666666666664,5634.322033898305,3678.5593220338974,197.135593220339,27.4375,30.74074074074074,34.0,332425.0,217035.0,11631.0,3391.0,22.4358987808227,64.0032438808611,3.429961663226187
convnet_L6_F128_K1x1_3_K5x5_3_W40,6,3310730,2027899914,ConvNet,40,1801.0,217.0,0.0,10.427966101694915,88.16949152542372,14.88135593220339,25.0,50.0,41.44285714285714,32.26829268292683,5800.576271186441,3801.322033898305,187.728813559322,27.20689655172414,30.848484848484848,33.87096774193548,342234.0,224278.0,11076.0,2040.0,28.66945505142209,109.94019607843136,5.429411764705883
convnet_L6_F128_K1x1_3_K5x5_3_W50,6,4462730,3166841354,ConvNet,50,1808.0,217.0,0.0,9.584745762711863,78.27118644067797,15.457627118644067,25.0,50.0,41.3,32.14795918367347,5726.9152542372885,3724.796610169492,167.67796610169492,27.0,30.454545454545453,33.85294117647059,337888.0,219763.0,9893.0,1347.0,44.5790576934814,163.14996288047513,7.344469190794358
convnet_L6_F128_K1x1_3_K5x5_3_W60,6,5870730,4558582794,ConvNet,60,1814.7627118644068,217.0,0.0,7.796610169491525,91.94915254237289,12.677966101694915,25.0,50.0,42.18571428571428,32.78125,6084.627118644068,4150.796610169492,151.08474576271186,27.542857142857144,31.12903225806452,34.67857142857143,358993.0,244897.0,8914.0,996.0,59.5473527908325,245.88052208835344,8.949799196787149
convnet_L6_F128_K1x1_3_K5x5_3_W70,6,7534730,6203124234,ConvNet,70,1827.0,217.0,0.0,6.443965517241379,92.10344827586206,17.74137931034483,25.0,50.0,42.46,32.71195652173913,6229.689655172414,4124.362068965517,152.01724137931035,27.620689655172413,31.24137931034483,34.36842105263158,361322.0,239213.0,8817.0,739.0,80.8861231803894,323.6982408660352,11.930987821380244
convnet_L6_F128_K1x1_3_K5x5_3_W80,6,9454730,8100465674,ConvNet,80,1839.5254237288136,217.0,0.0,5.402542372881356,89.57627118644068,17.508474576271187,25.0,50.0,42.229729729729726,32.94444444444444,6027.542372881356,3974.9661016949153,142.77966101694915,27.78048780487805,31.258064516129032,34.61290322580645,355625.0,234523.0,8424.0,594.0,103.1722569465637,394.8198653198653,14.181818181818182
convnet_L6_F128_K1x1_3_K5x5_3_W90,6,11630730,10250607114,ConvNet,90,1848.033898305085,217.0,0.0,4.805084745762712,96.76271186440678,17.559322033898304,25.0,50.0,40.9,32.952127659574465,5956.8983050847455,3641.338983050848,154.6271186440678,27.83870967741936,31.5,33.875,351457.0,214839.0,9123.0,471.0,126.8185448646545,456.1337579617834,19.36942675159236
convnet_L6_F128_K1x1_3_K5x5_3_W100,6,14062730,12653548554,ConvNet,100,1861.0,217.0,0.0,4.0,90.61016949152544,17.8135593220339,25.0,50.0,42.13414634146341,32.625,6048.35593220339,4003.203389830509,142.8135593220339,27.694444444444443,31.0,34.03125,356853.0,236189.0,8426.0,384.0,155.1791357994079,615.0755208333334,21.94270833333333
convnet_L6_F128_K1x1_3_K6x6_3_W30,6,2736522,1420933258,ConvNet,30,1796.0,217.0,0.0,10.60593220338983,80.96610169491525,10.71186440677966,25.0,50.0,41.5,32.52358490566038,5616.949152542373,3698.2203389830506,187.4915254237288,28.0,30.97560975609756,34.03448275862069,331400.0,218195.0,11062.0,2684.0,22.6524567604064,81.29470938897168,4.121460506706408
convnet_L6_F128_K1x1_3_K6x6_3_W40,6,3555722,2613683338,ConvNet,40,1804.0,217.0,0.0,9.902542372881356,83.83050847457628,11.864406779661016,25.0,50.0,41.53030303030303,32.39,5716.169491525424,3792.813559322034,175.35593220338984,27.40740740740741,30.925,33.916666666666664,337254.0,223776.0,10346.0,1630.0,37.3518204689025,137.28588957055214,6.347239263803681
convnet_L6_F128_K1x1_3_K6x6_3_W50,6,4630922,4167367818,ConvNet,50,1807.0,217.0,0.0,8.38135593220339,83.20338983050847,12.71186440677966,25.0,50.0,41.86666666666667,32.625,5930.508474576272,3999.830508474576,161.6949152542373,27.580645161290324,30.87878787878788,34.3,349900.0,235990.0,9540.0,1075.0,54.589557647705,219.52558139534884,8.874418604651163
convnet_L6_F128_K1x1_3_K6x6_3_W60,6,5962122,6081986698,ConvNet,60,1817.0169491525423,217.0,0.0,6.52542372881356,87.13559322033899,10.847457627118644,25.0,50.0,42.593023255813954,33.11413043478261,6182.71186440678,4306.525423728814,153.6271186440678,27.8,31.620689655172413,34.7,364780.0,254085.0,9064.0,784.0,75.611982345581,324.0880102040816,11.56122448979592
convnet_L6_F128_K1x1_3_K6x6_3_W70,6,7549322,8357539978,ConvNet,70,1825.0,217.0,0.0,5.046610169491525,92.79661016949152,14.76271186440678,25.0,50.0,43.03125,33.3031914893617,6384.389830508475,4394.050847457627,135.11864406779662,27.95,31.525,35.02857142857143,376679.0,259249.0,7972.0,575.0,103.8676238059997,450.8678260869565,13.864347826086956
convnet_L6_F128_K1x1_3_K6x6_3_W80,6,9392522,10994027658,ConvNet,80,1836.1016949152545,217.0,0.0,4.559322033898305,92.96610169491524,15.440677966101696,25.0,50.0,43.16666666666666,33.380434782608695,6409.169491525424,4381.8983050847455,145.22033898305085,28.321428571428573,31.6,35.22857142857143,378141.0,258532.0,8568.0,451.0,132.417094707489,573.2416851441242,18.997782705099777
convnet_L6_F128_K1x1_3_K6x6_3_W90,6,11491722,13991449738,ConvNet,90,1847.4745762711864,217.0,0.0,3.944915254237288,93.10169491525424,15.677966101694915,25.0,50.0,43.36666666666667,33.604166666666664,6534.118644067797,4496.966101694915,134.23728813559322,28.571428571428573,31.807692307692307,35.53125,385513.0,265321.0,7920.0,359.0,166.1620783805847,739.0557103064067,22.061281337047355
convnet_L6_F128_K1x1_3_K6x6_3_W100,6,13846922,17349806218,ConvNet,100,1861.3050847457628,217.0,0.0,3.5,96.89830508474576,16.45762711864407,25.0,50.0,42.91935483870968,33.482142857142854,6560.3050847457625,4461.35593220339,128.64406779661016,28.392857142857142,31.7,35.34615384615385,387058.0,263220.0,7590.0,293.0,204.8615288734436,898.3617747440273,25.90443686006826
convnet_L6_F128_K1x1_3_K7x7_3_W30,6,3179658,1663861770,ConvNet,30,1799.0,217.0,0.0,11.51271186440678,76.54237288135593,8.813559322033898,25.0,50.0,41.55,32.42788461538461,5410.779661016949,3576.728813559322,170.0677966101695,27.975,30.979166666666668,33.95,319236.0,211027.0,10034.0,2191.0,27.030644416809,96.31538110451848,4.579643998174349
convnet_L6_F128_K1x1_3_K7x7_3_W40,6,3922058,3180915210,ConvNet,40,1809.9830508474577,217.0,0.0,9.127118644067796,87.69491525423729,10.271186440677964,25.0,50.0,41.86666666666667,32.5,5808.440677966101,3951.4745762711855,166.0677966101695,27.884615384615383,30.96875,34.13157894736842,342698.0,233137.0,9798.0,1341.0,44.6312093734741,173.8530947054437,7.306487695749441
convnet_L6_F128_K1x1_3_K7x7_3_W50,6,4920458,5186698250,ConvNet,50,1809.0169491525423,217.0,0.0,7.813559322033898,85.55932203389831,10.694915254237287,25.0,50.0,42.44285714285714,32.935,6106.28813559322,4223.135593220339,155.89830508474577,27.82758620689655,31.24137931034483,34.61764705882353,360271.0,249165.0,9198.0,903.0,65.5228376388549,275.93023255813955,10.186046511627907
convnet_L6_F128_K1x1_3_K7x7_3_W60,6,6174858,7681210890,ConvNet,60,1816.0,217.0,0.0,5.6440677966101696,93.57627118644068,12.576271186440678,25.0,50.0,42.95161290322581,33.2311320754717,6357.542372881356,4434.745762711865,140.74576271186442,27.88888888888889,31.75,35.1,375095.0,261650.0,8304.0,641.0,94.9087834358215,408.1903276131045,12.954758190327611
convnet_L6_F128_K1x1_3_K7x7_3_W70,6,7685258,10664453130,ConvNet,70,1826.0,217.0,0.0,4.546610169491525,88.28813559322033,9.932203389830509,25.0,50.0,43.32142857142857,33.46195652173913,6356.474576271186,4491.796610169492,145.20338983050848,28.32,31.764705882352946,35.39393939393939,375032.0,265016.0,8567.0,482.0,123.85249614715568,549.8257261410788,17.773858921161825
convnet_L6_F128_K1x1_3_K7x7_3_W80,6,9451658,14136424970,ConvNet,80,1835.3559322033896,217.0,0.0,3.652542372881356,93.54237288135592,12.66101694915254,25.0,50.0,43.43103448275862,33.88636363636363,6461.28813559322,4507.016949152542,138.74576271186442,28.193548387096776,31.91304347826087,35.5625,381216.0,265914.0,8186.0,366.0,165.7320380210876,726.5409836065573,22.36612021857924
convnet_L6_F128_K1x1_3_K7x7_3_W90,6,11474058,18097126410,ConvNet,90,1851.0,217.0,0.0,3.046610169491525,97.50847457627118,10.66101694915254,25.0,50.0,42.40909090909091,33.95555555555556,6218.118644067797,4201.8983050847455,142.57627118644066,28.647058823529413,32.1,35.51515151515152,366869.0,247912.0,8412.0,295.0,203.48996877670288,840.3796610169492,28.515254237288136
convnet_L6_F128_K1x1_3_K7x7_3_W100,6,13752458,22546557450,ConvNet,100,1860.7241379310344,217.0,0.0,2.827586206896552,97.0,13.551724137931034,25.0,50.0,42.95161290322581,33.75,6356.724137931034,4226.46551724138,132.68965517241378,28.58620689655172,31.857142857142858,35.46341463414634,368690.0,245135.0,7696.0,235.0,256.0757660865784,1043.127659574468,32.748936170212765
convnet_L6_F128_K2x2_3_K3x3_3_W40,6,3167754,1123226890,ConvNet,40,1802.0,217.0,0.0,12.470338983050848,79.38983050847457,36.813559322033896,25.0,50.0,40.388888888888886,31.77272727272728,5729.084745762712,3219.4406779661017,214.4237288135593,28.0,30.80952380952381,33.05555555555556,338016.0,189947.0,12651.0,3602.0,15.5217242240905,52.73375902276513,3.5122154358689617
convnet_L6_F128_K2x2_3_K3x3_3_W50,6,4447754,1690016010,ConvNet,50,1811.0,217.0,0.0,10.83898305084746,85.22033898305085,31.83050847457627,25.0,50.0,40.5,31.8,5834.28813559322,3491.8474576271187,199.5593220338983,27.871794871794872,30.88,33.0,344223.0,206019.0,11774.0,2668.0,24.715518951416,77.21851574212893,4.413043478260869
convnet_L6_F128_K2x2_3_K3x3_3_W60,6,5983754,2372209930,ConvNet,60,1818.1864406779664,217.0,0.0,10.745762711864408,84.0677966101695,38.6271186440678,25.0,50.0,39.66666666666666,31.41981132075472,5721.389830508475,3210.64406779661,173.864406779661,27.625,30.22222222222222,32.607142857142854,337562.0,189428.0,10258.0,1786.0,33.374705314636195,106.06270996640538,5.7435610302351625
convnet_L6_F128_K2x2_3_K3x3_3_W70,6,7775754,3169808650,ConvNet,70,1829.0,217.0,0.0,9.508474576271189,82.33898305084746,40.10169491525424,25.0,50.0,39.95161290322581,31.539473684210527,5906.3050847457625,3368.64406779661,163.0677966101695,27.5625,30.29032258064516,32.90625,348472.0,198750.0,9621.0,1383.0,45.0034165382385,143.70932754880695,6.956616052060737
convnet_L6_F128_K2x2_3_K3x3_3_W80,6,9823754,4082812170,ConvNet,80,1840.0,217.0,0.0,7.898305084745763,86.9322033898305,42.76271186440678,25.0,50.0,40.47058823529412,31.845744680851062,6111.813559322034,3488.694915254237,151.54237288135593,27.72972972972973,30.78125,33.0,360597.0,205833.0,8941.0,1114.0,53.9867281913757,184.7692998204668,8.026032315978457
convnet_L6_F128_K2x2_3_K3x3_3_W90,6,12127754,5111220490,ConvNet,90,1859.8135593220336,217.0,0.0,7.076271186440678,82.15254237288136,33.83050847457627,25.0,50.0,40.90625,32.03409090909091,5969.050847457627,3626.288135593221,153.25423728813558,27.54054054054054,30.741935483870968,33.31428571428572,352174.0,213951.0,9042.0,1020.0,57.8335165977478,209.7558823529412,8.864705882352942
convnet_L6_F128_K2x2_3_K3x3_3_W100,6,14687754,6255033610,ConvNet,100,1870.0,217.0,0.0,5.813559322033898,89.69491525423729,44.57627118644068,25.0,50.0,41.28787878787879,32.48837209302326,6283.779661016949,3667.169491525424,139.3728813559322,28.09523809523809,31.161290322580644,33.90625,370743.0,216363.0,8223.0,782.0,75.56669235229491,276.6790281329923,10.5153452685422
convnet_L6_F128_K2x2_3_K4x4_3_W30,6,3177738,1348900234,ConvNet,30,1798.9830508474577,217.0,0.0,11.580508474576272,83.52542372881356,17.83050847457627,25.0,50.0,41.293103448275865,32.08888888888889,5566.745762711865,3454.728813559322,210.96610169491527,27.75862068965517,30.90625,33.608695652173914,328438.0,203829.0,12447.0,2518.0,23.5037922859191,80.94876886417792,4.943208895949166
convnet_L6_F128_K2x2_3_K4x4_3_W40,6,4380938,2143598474,ConvNet,40,1808.966101694916,217.0,0.0,10.796610169491526,83.8135593220339,18.47457627118644,25.0,50.0,40.785714285714285,31.602272727272727,5576.949152542373,3498.5593220338983,183.94915254237287,27.066666666666663,30.2,33.0,329040.0,206415.0,10853.0,1641.0,35.9885096549987,125.78610603290676,6.613650213284583
convnet_L6_F128_K2x2_3_K4x4_3_W50,6,5840138,3122514314,ConvNet,50,1812.0,217.0,0.0,9.47457627118644,84.62711864406779,12.66101694915254,25.0,50.0,41.6578947368421,32.045918367346935,5836.525423728814,3878.016949152543,169.52542372881356,27.31428571428572,30.56756756756757,33.6,344355.0,228803.0,10002.0,1340.0,43.7507247924804,170.74850746268658,7.464179104477612
convnet_L6_F128_K2x2_3_K4x4_3_W60,6,7555338,4285647754,ConvNet,60,1822.0,217.0,0.0,7.573275862068965,92.44827586206895,13.017241379310343,25.0,50.0,41.3125,32.047872340425535,5716.431034482759,3758.96551724138,163.32758620689654,27.33333333333333,30.666666666666668,33.535714285714285,331553.0,218020.0,9473.0,1002.0,59.6184301376342,217.58483033932137,9.454091816367264
convnet_L6_F128_K2x2_3_K4x4_3_W70,6,9526538,5632998794,ConvNet,70,1833.627118644068,217.0,0.0,6.3940677966101696,89.30508474576271,13.71186440677966,25.0,50.0,41.97222222222222,32.47115384615385,6048.932203389831,4090.1186440677966,156.8135593220339,27.75,31.0,34.15384615384615,356887.0,241317.0,9252.0,794.0,76.2264418601989,303.9256926952141,11.652392947103277
convnet_L6_F128_K2x2_3_K4x4_3_W80,6,11753738,7164567434,ConvNet,80,1844.0,217.0,0.0,5.783898305084746,93.08474576271186,20.45762711864407,25.0,50.0,42.3,32.46875,6223.135593220339,4087.135593220339,141.05084745762713,27.65625,31.13793103448276,34.138888888888886,367165.0,241141.0,8322.0,615.0,98.4508657455444,392.09918699186994,13.53170731707317
convnet_L6_F128_K2x2_3_K4x4_3_W90,6,14236938,8880353674,ConvNet,90,1860.033898305085,215.0,0.0,5.072033898305085,90.57627118644068,20.610169491525426,25.0,50.0,42.294117647058826,32.83139534883721,6224.237288135593,4073.3898305084745,139.84745762711864,27.75,31.34375,34.357142857142854,367230.0,240330.0,8251.0,494.0,120.2429223060607,486.497975708502,16.70242914979757
convnet_L6_F128_K2x2_3_K4x4_3_W100,6,16976138,10780357514,ConvNet,100,1874.0,217.0,0.0,4.545454545454546,89.76363636363637,21.363636363636363,25.0,50.0,42.3125,32.90909090909091,6197.963636363636,4054.727272727273,138.54545454545453,27.82608695652174,31.321428571428573,34.375,340888.0,223010.0,7620.0,417.0,142.818329334259,534.7961630695444,18.27338129496403
convnet_L6_F128_K2x2_3_K5x5_3_W30,6,2438666,1240316682,ConvNet,30,1797.0,215.0,0.0,11.39406779661017,81.52542372881356,24.271186440677965,25.0,50.0,41.82258064516129,32.5,6081.457627118644,3853.9491525423728,205.22033898305085,28.0,31.029411764705884,34.0,358806.0,227383.0,12108.0,3166.0,29.9910736083984,71.82027795325331,3.824384080859128
convnet_L6_F128_K2x2_3_K5x5_3_W40,6,3309066,2198749962,ConvNet,40,1801.0,215.0,0.0,10.322033898305085,79.33898305084746,13.491525423728811,25.0,50.0,41.625,32.19117647058823,5687.118644067797,3735.35593220339,167.71186440677965,27.916666666666668,30.904761904761905,33.63636363636363,335540.0,220386.0,9895.0,1883.0,30.63805103302,117.03983005841742,5.254912373871481
convnet_L6_F128_K2x2_3_K5x5_3_W50,6,4435466,3429874442,ConvNet,50,1806.4745762711864,215.0,0.0,7.864406779661017,88.32203389830508,14.559322033898304,25.0,50.0,41.92857142857143,32.38157894736842,5988.050847457627,4034.016949152543,156.5084745762712,27.76315789473684,30.96,34.03448275862069,353295.0,238007.0,9234.0,1307.0,47.26895570755,182.1017597551645,7.065034429992349
convnet_L6_F128_K2x2_3_K5x5_3_W60,6,5817866,4933690122,ConvNet,60,1818.6440677966104,215.0,0.0,6.415254237288136,88.2542372881356,15.47457627118644,25.0,50.0,42.142857142857146,32.52717391304348,6061.169491525424,4067.898305084746,142.6949152542373,27.8125,31.115384615384617,34.121212121212125,357609.0,240006.0,8419.0,934.0,66.5227723121643,256.96573875803,9.013918629550322
convnet_L6_F128_K2x2_3_K5x5_3_W70,6,7456266,6710197002,ConvNet,70,1826.0,215.0,0.0,5.1991525423728815,89.20338983050847,11.796610169491526,25.0,50.0,42.84285714285714,32.74404761904762,6151.101694915255,4256.949152542373,136.35593220338984,27.967741935483872,31.205882352941178,34.371428571428574,362915.0,251160.0,8045.0,734.0,81.45392656326291,342.1798365122616,10.960490463215258
convnet_L6_F128_K2x2_3_K5x5_3_W80,6,9350666,8759395082,ConvNet,80,1837.2881355932204,215.0,0.0,4.444915254237288,89.52542372881356,16.440677966101696,25.0,50.0,42.63793103448276,32.6890243902439,6189.779661016949,4196.64406779661,129.0677966101695,27.925925925925927,31.48275862068965,34.285714285714285,365197.0,247602.0,7615.0,561.0,105.8819580078125,441.3582887700535,13.57397504456328
convnet_L6_F128_K2x2_3_K5x5_3_W90,6,11501066,11081284362,ConvNet,90,1848.0677966101696,215.0,0.0,4.203389830508475,92.05084745762711,12.64406779661017,25.0,50.0,43.129629629629626,33.11046511627907,6277.338983050848,4324.169491525424,132.66101694915255,28.0,31.657894736842103,34.629629629629626,370363.0,255126.0,7827.0,463.0,129.6117186546325,551.0280777537797,16.904967602591793
