model_name,file_name,num_inferences,total_time (s),load_time (s),alloc_time (s),inference_time (s),average_latency (s)
convnet_L5_F416_K3x3_W80_DWS,convnet_L5_F416_K3x3_W80_DWS.trt,569,66.37539744377136,5.714050531387329,4.76837158203125e-07,60.14353561401367,0.10481659683066638
convnet_L5_F416_K3x3_W85_DWS,convnet_L5_F416_K3x3_W85_DWS.trt,497,65.67720055580139,5.131268739700317,9.5367431640625e-07,60.21712112426758,0.12023396846993828
convnet_L5_F416_K3x3_W90_DWS,convnet_L5_F416_K3x3_W90_DWS.trt,444,65.79129195213318,5.235659837722778,9.5367431640625e-07,60.218634843826294,0.13466609329790682
convnet_L5_F416_K3x3_W95_DWS,convnet_L5_F416_K3x3_W95_DWS.trt,441,67.4994797706604,7.034514427185059,4.76837158203125e-07,60.12883543968201,0.13540263240840159
convnet_L5_F416_K4x4_W100_DWS,convnet_L5_F416_K4x4_W100_DWS.trt,302,64.92767071723938,4.380982160568237,7.152557373046875e-07,60.25824785232544,0.1984404783375216
convnet_L5_F416_K4x4_W35_DWS,convnet_L5_F416_K4x4_W35_DWS.trt,1691,65.84537148475647,5.360264301300049,7.152557373046875e-07,60.135517835617065,0.0348779037110133
convnet_L5_F416_K4x4_W40_DWS,convnet_L5_F416_K4x4_W40_DWS.trt,1371,65.83716225624084,5.467209577560425,7.152557373046875e-07,60.135591983795166,0.04315430504140151
convnet_L5_F416_K4x4_W45_DWS,convnet_L5_F416_K4x4_W45_DWS.trt,1146,65.82292604446411,5.518830060958862,4.76837158203125e-07,60.11095356941223,0.051703658611570565
convnet_L5_F416_K4x4_W50_DWS,convnet_L5_F416_K4x4_W50_DWS.trt,1049,65.42179465293884,5.021547555923462,4.76837158203125e-07,60.16215944290161,0.05659887811135291
convnet_L5_F416_K4x4_W55_DWS,convnet_L5_F416_K4x4_W55_DWS.trt,825,66.24155187606812,5.488494634628296,9.5367431640625e-07,60.14470815658569,0.07212056535663026
convnet_L5_F416_K4x4_W60_DWS,convnet_L5_F416_K4x4_W60_DWS.trt,694,66.37715530395508,5.555983781814575,7.152557373046875e-07,60.14790439605713,0.08584705690829142
convnet_L5_F416_K4x4_W65_DWS,convnet_L5_F416_K4x4_W65_DWS.trt,607,66.22888255119324,5.679841995239258,7.152557373046875e-07,60.16153907775879,0.09825487584612122
convnet_L5_F416_K4x4_W70_DWS,convnet_L5_F416_K4x4_W70_DWS.trt,533,65.43562197685242,4.993727922439575,9.5367431640625e-07,60.19318127632141,0.112056733966992
convnet_L5_F416_K4x4_W75_DWS,convnet_L5_F416_K4x4_W75_DWS.trt,483,66.13433194160461,5.676816701889038,4.76837158203125e-07,60.12152671813965,0.12355948086851132
convnet_L5_F416_K4x4_W80_DWS,convnet_L5_F416_K4x4_W80_DWS.trt,456,66.08927178382874,5.217528343200684,7.152557373046875e-07,60.13264727592468,0.13090306311322933
convnet_L5_F416_K4x4_W85_DWS,convnet_L5_F416_K4x4_W85_DWS.trt,405,65.7255494594574,5.150561571121216,7.152557373046875e-07,60.17520236968994,0.14761847213462548
convnet_L5_F416_K4x4_W90_DWS,convnet_L5_F416_K4x4_W90_DWS.trt,367,65.60691618919373,5.083436965942383,4.76837158203125e-07,60.108893156051636,0.16273945099001685
convnet_L5_F416_K4x4_W95_DWS,convnet_L5_F416_K4x4_W95_DWS.trt,333,66.04237127304077,5.322312355041504,7.152557373046875e-07,60.19338774681091,0.17975510204876508
convnet_L5_F416_K5x5_W100_DWS,convnet_L5_F416_K5x5_W100_DWS.trt,278,68.3636999130249,7.6488752365112305,4.76837158203125e-07,60.23314905166626,0.21557405869737803
convnet_L5_F416_K5x5_W40_DWS,convnet_L5_F416_K5x5_W40_DWS.trt,1507,65.80192542076111,5.392172813415527,1.1920928955078125e-06,60.110745668411255,0.039157681221509505
convnet_L5_F416_K5x5_W45_DWS,convnet_L5_F416_K5x5_W45_DWS.trt,1324,65.23035621643066,4.88808798789978,4.76837158203125e-07,60.12732744216919,0.04470746790894569
convnet_L5_F416_K5x5_W50_DWS,convnet_L5_F416_K5x5_W50_DWS.trt,1021,65.76477289199829,5.41932225227356,4.76837158203125e-07,60.10934853553772,0.058120839626151596
convnet_L5_F416_K5x5_W55_DWS,convnet_L5_F416_K5x5_W55_DWS.trt,822,65.45488047599792,4.92633843421936,1.1920928955078125e-06,60.16174530982971,0.07240267942711674
convnet_L5_F416_K5x5_W60_DWS,convnet_L5_F416_K5x5_W60_DWS.trt,739,65.58706831932068,5.097811460494995,7.152557373046875e-07,60.17373299598694,0.08060798496612838
convnet_L5_F416_K5x5_W65_DWS,convnet_L5_F416_K5x5_W65_DWS.trt,623,65.56557106971741,5.005477428436279,9.5367431640625e-07,60.125964641571045,0.09565924679678095
convnet_L5_F416_K5x5_W70_DWS,convnet_L5_F416_K5x5_W70_DWS.trt,546,66.1950933933258,5.5888097286224365,9.5367431640625e-07,60.1779363155365,0.10932015848683786
convnet_L5_F416_K5x5_W75_DWS,convnet_L5_F416_K5x5_W75_DWS.trt,518,67.13937258720398,5.733555555343628,4.76837158203125e-07,60.14864182472229,0.11522798878805977
