Model Name,Layers,Total Parameters,Total MACs,Network Type,Input Size,Avrg_RAM,Avrg_SWAP,Avrg_IRAM,Avrg_CPU,Avrg_GPU,Avrg_EMC_FREQ,Avrg_APE,Avrg_PMIC,Avrg_POM_5V_IN,Avrg_POM_5V_GPU,Avrg_POM_5V_CPU,Avrg_AO,Avrg_THERMAL,Avrg_PLL,Avrg_GPU_TEMP,Avrg_CPU_TEMP,Total_POM_5V_IN,Total_POM_5V_GPU,Total_POM_5V_CPU,num_inferences,average_latency(ms),GPU_energy_per_inference,CPU_energy_per_inference
convnet_L2_F736_K2x2_W80,2,56611658,16151326442,ConvNet,80,2159.728813559322,351.0,0.0,2.5635593220338984,94.71186440677968,24.338983050847457,25.0,50.0,6238.4915254237285,4024.5254237288136,138.96610169491527,39.75714285714286,30.30813953488372,25.65714285714286,28.76923076923077,32.035714285714285,368071.0,237447.0,8199.0,230.0,262.7368378639221,1032.378260869565,35.64782608695652
convnet_L2_F736_K2x2_W85,2,63125258,18084275882,ConvNet,85,2217.762711864407,351.0,0.0,2.9533898305084745,96.49152542372882,24.59322033898305,25.0,50.0,6352.661016949152,4144.830508474576,128.23728813559322,40.30645161290322,30.34659090909091,25.703703703703702,28.954545454545453,32.15625,374807.0,244545.0,7566.0,206.0,292.14575052261347,1187.111650485437,36.728155339805824
convnet_L2_F736_K2x2_W90,2,70006858,20126447722,ConvNet,90,2275.5593220338983,351.0,0.0,2.3559322033898304,97.864406779661,25.0,25.0,50.0,6379.576271186441,4151.28813559322,145.61016949152545,39.52941176470589,30.386904761904763,25.48148148148148,28.857142857142858,31.96875,376395.0,244926.0,8591.0,186.0,324.2575073242187,1316.8064516129032,46.18817204301075
convnet_L2_F736_K2x2_W95,2,77256458,22277841962,ConvNet,95,2337.610169491525,351.0,0.0,1.9194915254237288,98.32203389830508,23.491525423728813,25.0,50.0,6227.932203389831,4059.898305084746,136.84745762711864,39.36486486486486,30.233695652173918,25.58333333333333,28.61290322580645,31.75757575757576,367448.0,239534.0,8074.0,168.0,357.82475471496576,1425.797619047619,48.05952380952381
convnet_L2_F736_K2x2_W100,2,84874058,24538458602,ConvNet,100,2408.491525423729,345.0,0.0,2.343220338983051,98.16949152542372,25.28813559322034,25.0,50.0,6318.372881355932,4130.186440677966,124.10169491525424,40.04054054054054,30.943877551020407,25.88095238095238,29.5,32.78125,372784.0,243681.0,7322.0,152.0,395.375497341156,1603.1644736842106,48.171052631578945
convnet_L2_F736_K3x3_W50,2,23296618,12259920010,ConvNet,50,1811.084745762712,362.0,0.0,3.635593220338983,93.2542372881356,54.11864406779661,25.0,50.0,7071.440677966101,4239.271186440678,138.4406779661017,40.41428571428571,31.335227272727277,26.94117647058824,29.87878787878788,33.15151515151515,417215.0,250117.0,8168.0,486.0,122.7286911010742,514.6440329218107,16.80658436213992
convnet_L2_F736_K3x3_W55,2,27160618,14834503210,ConvNet,55,1828.0677966101696,362.0,0.0,3.415254237288136,94.3728813559322,55.271186440677965,25.0,50.0,7298.593220338983,4386.033898305085,131.0,40.87931034482759,31.51744186046512,27.105263157894736,30.153846153846157,33.11538461538461,430617.0,258776.0,7729.0,466.0,130.4240751266479,555.31330472103,16.585836909871244
convnet_L2_F736_K3x3_W60,2,31392618,17654284810,ConvNet,60,1848.033898305085,361.0,0.0,2.9788135593220337,95.47457627118644,57.11864406779661,25.0,50.0,7321.237288135593,4403.237288135593,131.25423728813558,40.63793103448276,31.6890243902439,27.047619047619047,30.366666666666667,33.375,431953.0,259791.0,7744.0,409.0,145.9699273109436,635.1858190709047,18.933985330073348
convnet_L2_F736_K3x3_W65,2,35992618,20719264810,ConvNet,65,1865.6610169491528,361.0,0.0,2.2245762711864407,97.03389830508476,55.271186440677965,25.0,50.0,7221.033898305085,4382.169491525424,133.88135593220338,41.08064516129032,31.51630434782609,26.77777777777778,30.181818181818183,33.029411764705884,426041.0,258548.0,7899.0,304.0,197.7585744857788,850.4868421052631,25.98355263157895
convnet_L2_F736_K3x3_W70,2,40960618,24029443210,ConvNet,70,1890.0,361.0,0.0,2.9110169491525424,97.42372881355932,47.71186440677966,25.0,50.0,7249.627118644068,4558.508474576272,125.49152542372882,41.04838709677419,31.693181818181817,26.85,30.4375,33.411764705882355,427728.0,268952.0,7404.0,308.0,193.7031054496765,873.2207792207793,24.038961038961038
convnet_L2_F736_K3x3_W75,2,46296618,27584820010,ConvNet,75,1909.6206896551723,361.0,0.0,3.0,97.8103448275862,57.08620689655172,25.0,50.0,7423.0,4496.051724137931,137.1551724137931,40.98148148148148,31.625,26.88888888888889,30.17142857142857,33.5625,430534.0,260771.0,7955.0,264.0,226.5771412849426,987.7689393939394,30.132575757575758
convnet_L2_F736_K3x3_W80,2,52000618,31385395210,ConvNet,80,1931.0,361.0,0.0,2.538135593220339,95.28813559322032,50.30508474576271,25.0,50.0,7273.593220338983,4559.220338983051,142.66101694915255,41.02,31.95098039215686,27.217391304347824,30.451612903225808,33.94285714285714,429142.0,268994.0,8417.0,266.0,224.1613864898681,1011.2556390977444,31.642857142857142
convnet_L2_F736_K3x3_W85,2,58072618,35431168810,ConvNet,85,1978.0,361.0,0.0,1.8559322033898304,98.38983050847456,47.61016949152543,25.0,50.0,7215.322033898305,4566.4915254237285,124.77966101694916,41.1,31.71,26.78125,30.166666666666668,33.806451612903224,425704.0,269423.0,7362.0,211.0,284.14013147354126,1276.8862559241707,34.89099526066351
convnet_L2_F736_K3x3_W90,2,64512618,39722140810,ConvNet,90,2030.0,361.0,0.0,2.601694915254237,97.28813559322032,47.813559322033896,25.0,50.0,7223.542372881356,4558.4915254237285,126.864406779661,40.5,31.75,26.9375,30.25925925925926,33.411764705882355,426189.0,268951.0,7485.0,192.0,311.1965799331665,1400.7864583333333,38.984375
convnet_L2_F736_K3x3_W95,2,71320618,44258311210,ConvNet,95,2090.0169491525426,365.0,0.0,1.7457627118644068,95.33898305084746,48.49152542372882,25.0,50.0,7212.677966101695,4574.152542372882,135.76271186440678,41.810344827586206,31.654761904761905,26.86206896551724,30.41379310344828,33.73529411764706,425548.0,269875.0,8010.0,189.0,316.3813114166259,1427.9100529100529,42.38095238095238
convnet_L2_F736_K3x3_W100,2,78496618,49039680010,ConvNet,100,2156.0,356.7457627118644,0.0,2.169491525423729,96.89830508474576,48.96610169491525,25.0,50.0,7179.677966101695,4490.169491525424,133.57627118644066,40.78947368421053,30.886904761904763,26.258064516129032,29.41379310344828,32.625,423601.0,264920.0,7881.0,154.0,388.9016127586365,1720.2597402597403,51.175324675324674
convnet_L2_F736_K4x4_W35,2,18779786,11923131562,ConvNet,35,1757.0677966101696,368.0,0.0,2.5889830508474576,95.03389830508476,15.542372881355933,25.0,50.0,6414.050847457627,4412.084745762712,123.9322033898305,42.04838709677419,31.89880952380953,26.9375,30.0,33.666666666666664,378429.0,260313.0,7312.0,418.0,142.9796290397644,622.7583732057416,17.492822966507177
convnet_L2_F736_K4x4_W40,2,21686986,15363732842,ConvNet,40,1774.1016949152545,368.0,0.0,2.5084745762711864,94.01694915254237,14.66101694915254,25.0,50.0,6345.28813559322,4368.949152542373,132.6271186440678,41.26190476190476,31.24468085106383,25.97058823529412,29.633333333333333,33.4375,374372.0,257768.0,7825.0,330.0,181.0032987594604,781.1151515151515,23.71212121212121
convnet_L2_F736_K4x4_W45,2,24962186,19239898922,ConvNet,45,1784.033898305085,368.0,0.0,2.483050847457627,94.79661016949152,14.610169491525424,25.0,50.0,6338.050847457627,4335.067796610169,133.40677966101694,41.0925925925926,31.14583333333333,25.93103448275862,29.566666666666663,33.3235294117647,373945.0,255769.0,7871.0,257.0,233.3284640312194,995.2101167315175,30.626459143968873
convnet_L2_F736_K4x4_W50,2,28605386,23551629802,ConvNet,50,1800.0,368.0,0.0,1.7966101694915255,97.35593220338984,14.864406779661016,25.0,50.0,6438.728813559322,4461.169491525424,121.864406779661,41.13636363636363,31.6375,25.939393939393938,29.666666666666668,33.48148148148148,379885.0,263209.0,7190.0,215.0,279.3471121788025,1224.2279069767442,33.44186046511628
convnet_L2_F736_K4x4_W55,2,32616586,28298925482,ConvNet,55,1815.9310344827584,368.0,0.0,2.2543103448275863,97.79310344827586,10.810344827586206,25.0,50.0,6422.586206896552,4514.362068965517,133.75862068965515,41.14705882352941,31.25595238095238,25.81081081081081,29.51428571428572,33.63157894736842,372510.0,261833.0,7758.0,185.0,326.01442575454706,1415.3135135135135,41.935135135135134
convnet_L2_F736_K4x4_W60,2,36995786,33481785962,ConvNet,60,1834.0,368.0,0.0,2.1440677966101696,96.64406779661016,11.508474576271189,25.0,50.0,6411.28813559322,4480.3050847457625,126.66101694915254,41.05172413793103,31.261904761904763,25.944444444444443,29.705882352941178,33.3125,378266.0,264338.0,7473.0,156.0,386.08666181564325,1694.474358974359,47.90384615384615
convnet_L2_F736_K4x4_W65,2,41742986,39100211242,ConvNet,65,1854.0,367.0,0.0,1.9406779661016949,97.69491525423727,10.898305084745765,25.0,50.0,6430.474576271186,4523.728813559322,125.30508474576273,41.17857142857143,31.5375,25.9,29.6,33.46153846153846,379398.0,266900.0,7393.0,135.0,446.591272354126,1977.037037037037,54.762962962962966
convnet_L2_F736_K4x4_W70,2,46858186,45154201322,ConvNet,70,1873.8813559322036,367.0,0.0,1.2754237288135593,98.89830508474576,11.813559322033898,25.0,50.0,5123.101694915255,3161.4745762711864,128.67796610169492,38.40625,31.357954545454547,25.90909090909091,29.258064516129032,31.655172413793103,302263.0,186527.0,7592.0,118.0,509.1057896614075,1580.7372881355932,64.33898305084746
convnet_L2_F768_K2x2_W60,2,35824138,10353519370,ConvNet,60,2075.0,370.0,0.0,2.983050847457627,97.52542372881356,22.305084745762716,25.0,50.0,5288.118644067797,3098.271186440678,127.47457627118644,37.26470588235294,30.455882352941178,25.22222222222222,28.78125,30.875,311999.0,182798.0,7521.0,353.0,169.4480943679809,517.8413597733711,21.305949008498583
convnet_L2_F768_K2x2_W65,2,41084938,11981963530,ConvNet,65,2094.0508474576272,370.0,0.0,3.305084745762712,95.2542372881356,22.54237288135593,25.0,50.0,6202.64406779661,4036.9661016949153,140.67796610169492,38.94444444444444,30.426136363636363,25.217391304347824,28.96,31.870967741935484,365956.0,238181.0,8300.0,310.0,193.2983231544494,768.325806451613,26.774193548387096
convnet_L2_F768_K2x2_W70,2,46729738,13729294090,ConvNet,70,2117.0,370.0,0.0,3.4237288135593222,96.01694915254237,23.271186440677965,25.0,50.0,6249.322033898305,4078.6949152542375,131.9322033898305,39.4,30.3375,25.047619047619047,28.88888888888889,32.5,368710.0,240643.0,7784.0,271.0,221.47680282592768,887.9815498154982,28.723247232472325
convnet_L2_F768_K2x2_W75,2,52758538,15595511050,ConvNet,75,2143.0,370.0,0.0,4.559322033898305,95.40677966101696,33.45762711864407,25.0,50.0,6418.3050847457625,3951.338983050848,141.52542372881356,38.43103448275862,30.08888888888889,25.142857142857142,28.681818181818183,31.695652173913043,378680.0,233129.0,8350.0,224.0,268.8992571830749,1040.7544642857142,37.276785714285715
convnet_L2_F768_K2x2_W80,2,59171338,17580614410,ConvNet,80,2181.0,370.0,0.0,3.112068965517241,97.15517241379312,23.48275862068965,25.0,50.0,6261.362068965517,4099.96551724138,124.29310344827586,39.22413793103448,30.461111111111112,25.074074074074076,28.9,32.03125,363159.0,237798.0,7209.0,214.0,280.2778267860412,1111.2056074766356,33.68691588785047
convnet_L2_F768_K2x2_W85,2,65968138,19684604170,ConvNet,85,2239.189655172414,370.0,0.0,3.1336206896551726,97.60344827586206,23.517241379310345,25.0,50.0,6400.482758620689,4214.413793103448,131.74137931034485,39.2037037037037,30.445652173913043,25.35,29.03703703703704,32.38461538461539,371228.0,244436.0,7641.0,193.0,311.4441490173339,1266.5077720207255,39.590673575129536
convnet_L2_F768_K2x2_W90,2,73148938,21907480330,ConvNet,90,2304.406779661017,371.0,0.0,2.5847457627118646,97.7457627118644,23.74576271186441,25.0,50.0,6310.0,4138.559322033899,135.23728813559322,39.693548387096776,30.512820512820515,25.53333333333333,29.33333333333333,32.25925925925926,372290.0,244175.0,7979.0,174.0,345.9468579292297,1403.3045977011495,45.85632183908046
convnet_L2_F768_K2x2_W95,2,80713738,24249242890,ConvNet,95,2370.0508474576272,373.0,0.0,2.5508474576271185,96.27118644067797,24.0,25.0,50.0,6318.881355932203,4142.9152542372885,145.5084745762712,39.63793103448276,30.642156862745097,25.36,29.09375,31.848484848484848,372814.0,244432.0,8585.0,156.0,383.62542390823364,1566.871794871795,55.032051282051285
convnet_L2_F768_K2x2_W100,2,88662538,26709891850,ConvNet,100,2441.896551724138,367.0,0.0,2.1163793103448274,96.63793103448276,24.32758620689655,25.0,50.0,6243.344827586207,4082.8275862068967,124.91379310344828,39.35714285714285,30.48404255319149,25.26923076923077,29.03333333333333,32.27586206896552,362114.0,236804.0,7245.0,142.0,422.8309917449951,1667.6338028169014,51.021126760563384
convnet_L2_F768_K3x3_W45,2,20882698,10810195210,ConvNet,45,1801.9830508474577,375.0,0.0,4.110169491525424,92.47457627118644,53.813559322033896,25.0,50.0,7053.338983050848,4307.067796610169,124.22033898305084,40.196969696969695,31.164473684210527,26.133333333333333,29.73333333333333,32.68,416147.0,254117.0,7329.0,653.0,94.7786593437194,389.1531393568147,11.223583460949463
convnet_L2_F768_K3x3_W50,2,24530698,13345920010,ConvNet,50,1822.0,375.0,0.0,3.542372881355932,92.61016949152544,54.22033898305085,25.0,50.0,7125.406779661017,4303.152542372882,132.74576271186442,40.21428571428572,31.26428571428572,26.142857142857142,29.85185185185185,32.75,420399.0,253886.0,7832.0,454.0,131.21877193450928,559.2202643171806,17.251101321585903
convnet_L2_F768_K3x3_W55,2,28562698,16148563210,ConvNet,55,1834.0,375.0,0.0,3.6186440677966094,95.864406779661,55.20338983050848,25.0,50.0,7404.830508474576,4508.033898305085,157.77966101694915,40.55555555555556,31.706521739130437,26.55555555555556,30.178571428571427,33.416666666666664,436885.0,265974.0,9309.0,432.0,137.9435348510742,615.6805555555555,21.54861111111111
convnet_L2_F768_K3x3_W60,2,32978698,19218124810,ConvNet,60,1852.7796610169487,375.0,0.0,3.360169491525424,95.1186440677966,48.50847457627118,25.0,50.0,7332.966101694915,4609.881355932203,124.77966101694916,41.31818181818182,31.86111111111111,26.59375,30.387096774193548,33.892857142857146,432645.0,271983.0,7362.0,401.0,149.0427207946777,678.2618453865337,18.359102244389028
convnet_L2_F768_K3x3_W65,2,37778698,22554604810,ConvNet,65,1873.0,375.0,0.0,2.1610169491525424,95.8135593220339,54.47457627118644,25.0,50.0,7205.576271186441,4384.610169491525,136.64406779661016,40.7258064516129,31.83695652173913,26.75,30.392857142857142,33.64,425129.0,258692.0,8062.0,280.0,213.9181995391845,923.9,28.792857142857144
convnet_L2_F768_K3x3_W70,2,42962698,26158003210,ConvNet,70,1896.0,375.0,0.0,3.1228813559322037,96.94915254237289,48.45762711864407,25.0,50.0,7311.491525423728,4601.9152542372885,140.59322033898306,41.47222222222222,32.010416666666664,26.85185185185185,30.40740740740741,34.114285714285714,431378.0,271513.0,8295.0,287.0,208.0704927444458,946.0383275261324,28.902439024390244
convnet_L2_F768_K3x3_W75,2,48530698,30028320010,ConvNet,75,1920.677966101695,375.0,0.0,3.101694915254237,95.6271186440678,48.05084745762712,25.0,50.0,7277.491525423728,4593.559322033899,124.15254237288136,41.39655172413793,31.851190476190474,26.75,30.296296296296298,33.75,429372.0,271020.0,7325.0,257.0,232.49920129776,1054.5525291828794,28.50194552529183
convnet_L2_F768_K3x3_W80,2,54482698,34165555210,ConvNet,80,1954.0,375.0,0.0,2.0508474576271185,97.27118644067797,51.32203389830509,25.0,50.0,7294.203389830508,4602.016949152542,122.7457627118644,41.22413793103448,31.97222222222222,26.676470588235293,30.57692307692308,34.0,430358.0,271519.0,7242.0,249.0,240.9045100212097,1090.437751004016,29.08433734939759
convnet_L2_F768_K3x3_W85,2,60818698,38569708810,ConvNet,85,2007.372881355932,375.0,0.0,2.016949152542373,96.40677966101696,48.66101694915254,25.0,50.0,7441.779661016949,4734.966101694915,140.98305084745763,41.391891891891895,31.977272727272727,26.6,30.384615384615383,33.84375,439065.0,279363.0,8318.0,198.0,302.8371787071228,1410.9242424242425,42.01010101010101
convnet_L2_F768_K3x3_W90,2,67538698,43240780810,ConvNet,90,2064.5254237288136,375.0,0.0,1.8389830508474576,96.33898305084746,57.47457627118644,25.0,50.0,7438.491525423728,4549.016949152542,140.61016949152545,41.13333333333333,32.06410256410256,27.08695652173913,30.53333333333333,33.827586206896555,438871.0,268392.0,8296.0,172.0,349.8806428909302,1560.4186046511627,48.23255813953488
convnet_L2_F768_K3x3_W95,2,74642698,48178771210,ConvNet,95,2126.9655172413795,375.0,0.0,2.461206896551724,97.27586206896552,48.8448275862069,25.0,50.0,7300.310344827586,4597.482758620689,130.58620689655172,41.05555555555556,32.203125,27.16,30.814814814814813,33.958333333333336,423418.0,266654.0,7574.0,175.0,342.640733718872,1523.7371428571428,43.28
convnet_L2_F768_K4x4_W35,2,19989514,12979841290,ConvNet,35,1764.9322033898304,375.0,0.0,2.8983050847457625,97.135593220339,15.542372881355933,25.0,50.0,6472.847457627118,4419.847457627118,139.8135593220339,41.975,32.18478260869565,26.9,30.285714285714285,34.18181818181818,381898.0,260771.0,8249.0,398.0,150.593364238739,655.2035175879397,20.72613065326633
convnet_L2_F768_K4x4_W40,2,23023114,16725354250,ConvNet,40,1773.0,375.0,0.0,2.1779661016949152,95.2542372881356,15.016949152542374,25.0,50.0,6507.932203389831,4517.610169491525,128.72881355932202,41.53225806451613,31.363636363636363,25.97058823529412,29.875,33.51515151515152,383968.0,266539.0,7595.0,319.0,187.8708267211914,835.5454545454545,23.808777429467085
convnet_L2_F768_K4x4_W45,2,26440714,20945030410,ConvNet,45,1789.1864406779662,375.0,0.0,2.0,96.83050847457628,17.966101694915253,25.0,50.0,6748.762711864407,4660.423728813559,122.9322033898305,41.74242424242424,31.75,26.548387096774192,30.035714285714285,33.875,398177.0,274965.0,7253.0,246.0,243.7436032295227,1117.7439024390244,29.483739837398375
convnet_L2_F768_K4x4_W50,2,30242314,25638869770,ConvNet,50,1803.0,375.0,0.0,2.2584745762711864,97.8135593220339,15.220338983050848,25.0,50.0,6500.0,4424.389830508475,123.20338983050848,41.63333333333333,31.77380952380953,26.147058823529413,29.925925925925927,33.2962962962963,383500.0,261039.0,7269.0,206.0,291.8467235565185,1267.1796116504854,35.286407766990294
convnet_L2_F768_K4x4_W55,2,34427914,30806872330,ConvNet,55,1823.169491525424,375.0,0.0,2.1822033898305087,90.16949152542372,11.11864406779661,25.0,50.0,6212.881355932203,4332.745762711865,131.11864406779662,41.71052631578947,31.692857142857143,26.058823529411764,29.846153846153847,33.666666666666664,366560.0,255632.0,7736.0,178.0,337.6533317565918,1436.1348314606741,43.46067415730337
convnet_L2_F768_K4x4_W60,2,38997514,36449038090,ConvNet,60,1838.0,375.0,0.0,2.181034482758621,98.43103448275862,11.93103448275862,25.0,50.0,6596.362068965517,4636.931034482759,124.43103448275862,42.1,31.50625,25.973684210526315,29.944444444444443,33.6875,382589.0,268942.0,7217.0,149.0,403.0748581886291,1804.979865771812,48.43624161073826
convnet_L2_F768_K4x4_W65,2,43951114,42565367050,ConvNet,65,1862.0169491525423,375.0,0.0,2.2754237288135597,95.52542372881356,15.610169491525424,25.0,50.0,6490.0,4442.101694915255,133.88135593220338,41.55882352941177,31.982954545454547,25.96,29.818181818181817,33.59375,382910.0,262084.0,7899.0,125.0,478.41545581817627,2096.672,63.192
